accX,accY,accZ,gyroX,gyroY,gyroZ
3.0550501346588135,5.616000175476074,7.1569504737854,0.03863750025629997,0.271699994802475,-0.14836250245571136
3.1720502376556396,5.496000289916992,6.699000358581543,-0.2583625018596649,0.35791251063346863,-0.20363749563694
3.0240001678466797,5.26200008392334,7.135050296783447,-0.6137999892234802,0.6665999889373779,-0.28984999656677246
2.5480501651763916,5.050950050354004,7.354950428009033,-0.9341750144958496,1.0060875415802002,-0.31652501225471497
2.3010001182556152,5.152050018310547,7.336050510406494,-1.29277503490448,1.0390875339508057,-0.2983750104904175
1.7430000305175781,4.870950222015381,7.422000408172607,-1.6535749435424805,0.9486125111579895,-0.25575000047683716
1.5660001039505005,3.7009501457214355,8.100000381469727,-1.9482375383377075,1.0135124921798706,-0.15578749775886536
1.0440000295639038,3.078000068664551,9.289950370788574,-2.075974941253662,0.9581000208854675,-0.0471624992787838
1.5679501295089722,3.415950059890747,10.555950164794922,-1.9450750350952148,0.7655999660491943,-0.05252499878406525
2.892000198364258,3.3409502506256104,10.966050148010254,-1.554574966430664,0.508062481880188,-0.34306249022483826
2.0160000324249268,3.3820502758026123,11.46405029296875,-1.0575125217437744,0.25905001163482666,-0.8188124895095825
0.9820500612258911,2.896050214767456,11.160000801086426,-0.4604874849319458,0.18136249482631683,-0.9059875011444092
0.364050030708313,2.1919500827789307,10.360050201416016,-0.021037500351667404,-0.15496249496936798,-0.7953000068664551
0.010050000622868538,1.6800000667572021,9.814050674438477,0.24722500145435333,-0.29548749327659607,-0.6389625072479248
0.18900001049041748,2.4529500007629395,10.384050369262695,0.4345000088214874,-0.35612499713897705,-0.4355999827384949
0.5890500545501709,2.0460000038146973,10.366950035095215,0.8303624987602234,-0.0826374962925911,-0.3068999946117401
1.2160500288009644,2.0839500427246094,9.742050170898438,0.9601625204086304,0.2153249979019165,-0.2961750030517578
0.6940500140190125,2.578050136566162,8.743950843811035,0.8973249793052673,0.24406249821186066,-0.29411250352859497
0.3040500283241272,3.14805006980896,8.335050582885742,0.6675624847412109,0.227012500166893,-0.27816250920295715
0.1579500138759613,3.255000114440918,7.936950206756592,0.4567750096321106,0.11742500215768814,-0.18342499434947968
0.31800001859664917,3.138000249862671,7.942050457000732,0.19923749566078186,0.0015124999918043613,-0.050462499260902405
0.5700000524520874,3.0450000762939453,8.952000617980957,-0.04331250116229057,0.15152500569820404,0.0635249987244606
0.7969500422477722,3.2860500812530518,9.46500015258789,-0.08167500048875809,0.3653374910354614,0.10821250081062317
1.1880000829696655,3.5470502376556396,9.604050636291504,0.05128749832510948,0.31322500109672546,0.06875000149011612
0.8400000333786011,3.4900500774383545,9.084000587463379,0.22165000438690186,0.2227499932050705,0.016637500375509262
0.505050003528595,3.376950263977051,8.536050796508789,0.26743748784065247,0.1652749925851822,0.007012499962002039
0.3469500243663788,3.38700008392334,8.518950462341309,0.2046000063419342,0.13763749599456787,0.03148749843239784
0.4639500081539154,3.4519500732421875,8.940000534057617,0.1354375034570694,0.12484999746084213,0.062424998730421066
0.6940500140190125,3.5779502391815186,9.196050643920898,0.13323749601840973,0.20583750307559967,0.052799999713897705
0.6559500098228455,3.7680001258850098,9.064949989318848,0.1428624987602234,0.19085000455379486,0.02199999988079071
0.43605002760887146,3.9210002422332764,8.89995002746582,0.12691250443458557,0.08332499861717224,-0.0004124999977648258
0.28995001316070557,3.844050168991089,8.824950218200684,0.10986249893903732,-0.011274999938905239,-0.00989999994635582
0.42600002884864807,3.793950080871582,8.860950469970703,0.06627500057220459,-0.002749999985098839,0.01347499992698431
0.7519500255584717,3.850950241088867,9.067049980163574,0.0002749999985098839,0.08016250282526016,0.012374999932944775
0.8479500412940979,3.957000255584717,9.129000663757324,-0.04124999791383743,0.14932499825954437,-0.028049999848008156
0.3949500322341919,3.910950183868408,9.02595043182373,-0.07741250097751617,0.09088750183582306,-0.04399999976158142
0.24705001711845398,3.7129502296447754,9.213000297546387,-0.08910000324249268,0.013199999928474426,-0.0004124999977648258
0.3160500228404999,3.516000270843506,9.414000511169434,-0.03272499889135361,-0.02199999988079071,0.020899999886751175
0.48405003547668457,3.6529502868652344,9.417000770568848,0.082225002348423,-0.06778749823570251,0.011274999938905239
0.6300000548362732,3.8389501571655273,9.297000885009766,0.18328750133514404,-0.05073750019073486,-0.01746249943971634
0.5550000071525574,3.9400501251220703,8.854050636291504,0.2046000063419342,-0.03904999792575836,-0.050462499260902405
0.453000009059906,3.95205020904541,8.497050285339355,0.12155000120401382,0.010999999940395355,-0.040837500244379044
0.2749500274658203,3.885000228881836,8.526000022888184,-0.015675000846385956,0.021724998950958252,0.0038499999791383743
0.36900001764297485,3.787050247192383,8.880000114440918,-0.1093124970793724,0.03341250121593475,0.03148749843239784
0.42600002884864807,3.66195011138916,9.285000801086426,-0.11357499659061432,0.01209999993443489,0.035750001668930054
0.48405003547668457,3.6889500617980957,9.726000785827637,-0.01251249946653843,-0.012374999932944775,0.028324998915195465
0.44805002212524414,3.7129502296447754,9.51300048828125,0.15771250426769257,-0.08799999952316284,0.01347499992698431
0.5440500378608704,3.8200502395629883,9.112950325012207,0.28338751196861267,-0.16458749771118164,-0.007837500423192978
0.6370500326156616,3.9400501251220703,8.695950508117676,0.2961750030517578,-0.15812499821186066,-0.014162499457597733
0.8620500564575195,4.033050060272217,8.51205062866211,0.20143750309944153,-0.0826374962925911,-0.023787500336766243
0.4069500267505646,3.913950204849243,8.212050437927246,0.03863750025629997,-0.01347499992698431,-0.01746249943971634
0.4429500102996826,3.8869502544403076,8.268000602722168,-0.1317249983549118,-0.07617499679327011,0.029424998909235
0.7159500122070312,3.957000255584717,9.271050453186035,-0.1551000028848648,-0.09322500228881836,0.04331250116229057
0.7729500532150269,4.0980000495910645,9.675000190734863,-0.1050499975681305,0.19511249661445618,0.04647500067949295
0.7519500255584717,3.934950113296509,9.280050277709961,-0.013612499460577965,0.08758749812841415,0.03368749842047691
0.4140000343322754,3.7320001125335693,8.986050605773926,0.05664999783039093,-0.03684999793767929,0.07727500051259995
0.5530500411987305,3.8370001316070557,9.204000473022461,0.10023749619722366,-0.06558749824762344,0.09968750178813934
0.5320500135421753,3.885000228881836,9.003000259399414,0.1280124932527542,0.0015124999918043613,0.052799999713897705
0.4620000123977661,3.9589502811431885,8.77500057220459,0.09501250088214874,0.09404999762773514,0.045375000685453415
0.7300500273704529,3.957000255584717,8.679000854492188,0.02474999986588955,0.11962500214576721,0.07411249727010727
0.6300000548362732,3.8680500984191895,8.800950050354004,-0.023099999874830246,0.11426249891519547,0.06558749824762344
0.5890500545501709,3.96405029296875,8.976000785827637,-0.040150001645088196,0.05362499877810478,0.02722499892115593
0.48600003123283386,3.957000255584717,9.229950904846191,-0.006187499966472387,0.040837500244379044,-0.006737499963492155
0.38100001215934753,3.9469501972198486,9.187050819396973,0.059812501072883606,0.050462499260902405,0.008112499490380287
0.39705002307891846,4.005000114440918,8.980950355529785,0.09501250088214874,0.013199999928474426,0.03478749841451645
0.42900002002716064,4.065000057220459,9.02400016784668,0.07906249910593033,-0.12196250259876251,0.03478749841451645
0.36195001006126404,4.0570502281188965,9.2989501953125,0.05238749831914902,-0.26785001158714294,0.009212499484419823
0.5580000281333923,3.8869502544403076,9.133950233459473,0.07686249911785126,-0.27211248874664307,0.0038499999791383743
0.6439500451087952,3.945000171661377,8.722050666809082,0.05458749830722809,-0.1816374957561493,0.03368749842047691
0.742050051689148,3.9660000801086426,8.863950729370117,-0.003987499978393316,-0.05926249921321869,0.09322500228881836
0.8119500279426575,3.9810001850128174,9.040950775146484,-0.003987499978393316,-0.05596249923110008,0.08470000326633453
0.62295001745224,4.050000190734863,9.160950660705566,0.050324998795986176,-0.2124374955892563,0.03148749843239784
0.49995002150535583,4.05495023727417,9.229950904846191,0.18754999339580536,-0.4731374979019165,-0.0015124999918043613
0.5670000314712524,4.006950378417969,9.064949989318848,0.3451249897480011,-0.6605499982833862,-0.010999999940395355
1.0030500888824463,4.048050403594971,8.72504997253418,0.38128748536109924,-0.607337474822998,0.02199999988079071
1.5630000829696655,4.263000011444092,8.623950004577637,0.29823750257492065,-0.3817000091075897,0.04221250116825104
1.675950050354004,4.503000259399414,8.602950096130371,0.21518750488758087,-0.25712499022483826,-0.01209999993443489
1.294950008392334,4.555050373077393,8.698050498962402,0.18645000457763672,-0.3231250047683716,-0.0929500013589859
1.125,4.360949993133545,8.779950141906738,0.18975000083446503,-0.4113999903202057,-0.11426249891519547
1.3789501190185547,4.282050132751465,8.586000442504883,0.17476250231266022,-0.37853750586509705,-0.08442500233650208
1.8240001201629639,4.444950103759766,8.347050666809082,0.10670000314712524,-0.2465374916791916,-0.07809999585151672
1.8220500946044922,4.534049987792969,8.473050117492676,0.021587500348687172,-0.1293874979019165,-0.09184999763965607
1.4629501104354858,4.455000400543213,8.683950424194336,-0.03162499889731407,-0.062424998730421066,-0.09088750183582306
1.0870500802993774,4.348950386047363,8.962050437927246,-0.02419999986886978,-0.10064999759197235,-0.07067500054836273
1.1299500465393066,4.348950386047363,9.163050651550293,0.059812501072883606,-0.1859000027179718,-0.030249999836087227
1.516050100326538,4.39995002746582,8.967000007629395,0.1588124930858612,-0.24860000610351562,-0.02914999984204769
1.7770501375198364,4.507050037384033,8.550000190734863,0.16307500004768372,-0.21463750302791595,-0.06847500056028366
1.686000108718872,4.534049987792969,8.368050575256348,0.089649997651577,-0.14547500014305115,-0.08758749812841415
1.5280500650405884,4.594050407409668,8.635950088500977,0.015124999918043613,-0.09542500227689743,-0.07383749634027481
1.5510001182556152,4.630050182342529,8.91195011138916,0.014162499457597733,-0.07947500050067902,-0.05362499877810478
1.815000057220459,4.582050323486328,8.875950813293457,0.07906249910593033,-0.017737500369548798,-0.03437500074505806
1.8889501094818115,4.551000118255615,8.646000862121582,0.1396999955177307,0.12168750166893005,-0.030249999836087227
1.683000087738037,4.563000202178955,8.48805046081543,0.16101250052452087,0.25575000047683716,-0.03437500074505806
1.53000009059906,4.504950046539307,8.220000267028809,0.11728750169277191,0.4175874888896942,-0.015262499451637268
1.3530000448226929,4.480950355529785,8.1670503616333,0.0013749999925494194,0.5410624742507935,-0.002474999986588955
0.9340500235557556,4.5859503746032715,8.485050201416016,-0.08910000324249268,0.47932499647140503,-0.008937500417232513
1.0459500551223755,4.575000286102295,8.665050506591797,-0.06888750195503235,0.35475000739097595,0.010312499478459358
1.207050085067749,4.572000026702881,8.698050498962402,-0.006187499966472387,0.25148749351501465,0.012374999932944775
1.297950029373169,4.584000110626221,8.646000862121582,0.016224998980760574,0.26963749527931213,0.01979999989271164
1.3050000667572021,4.492950439453125,8.602950096130371,-0.030662499368190765,0.3899500072002411,0.007012499962002039
0.7969500422477722,4.486050128936768,8.586000442504883,-0.09556250274181366,0.48138749599456787,-0.016362499445676804
0.4759500324726105,4.503000259399414,8.7610502243042,-0.10615000128746033,0.4292750060558319,0.022962499409914017
0.6079500317573547,4.510050296783447,8.904000282287598,-0.05719999969005585,0.33880001306533813,0.07617499679327011
0.8449500203132629,4.491000175476074,8.839950561523438,-0.025299999862909317,0.3185875117778778,0.08373750001192093
1.152000069618225,4.381050109863281,8.296050071716309,0.0193875003606081,0.5687000155448914,0.016637500375509262
0.09300000220537186,4.723050117492676,8.976000785827637,0.03753750026226044,0.1802625060081482,-0.08552499860525131
0.19200000166893005,4.756050109863281,9.321000099182129,0.0034374999813735485,-0.08373750001192093,-0.045099999755620956
0.5749500393867493,4.507050037384033,8.701050758361816,-0.05829999968409538,0.03231250122189522,-0.05142499879002571
0.775950014591217,4.0410003662109375,8.193000793457031,-0.0635249987244606,0.09088750183582306,-0.10573749989271164
0.5749500393867493,4.732950210571289,8.278950691223145,-0.07741250097751617,0.022687500342726707,-0.031212499365210533
0.7210500240325928,4.876049995422363,9.003000259399414,-0.13378749787807465,0.07919999957084656,0.06668750196695328
0.7639500498771667,4.261050224304199,8.809050559997559,-0.08799999952316284,0.24832500517368317,0.045375000685453415
0.5820000171661377,4.2900004386901855,8.332050323486328,0.030112499371170998,0.271699994802475,0.07411249727010727
0.3520500063896179,4.51200008392334,8.337000846862793,0.19071249663829803,0.025987500324845314,0.037950001657009125
0.13199999928474426,4.693950176239014,8.9239501953125,0.18438750505447388,-0.607337474822998,-0.016362499445676804
0.7180500626564026,4.716000080108643,8.694000244140625,0.04702499881386757,-0.39544999599456787,-0.007837500423192978
0.9340500235557556,4.110000133514404,8.518950462341309,-0.09129999577999115,-0.0943249985575676,-0.07590000331401825
0.675000011920929,4.515000343322754,8.794050216674805,-0.09129999577999115,-0.21353749930858612,-0.09088750183582306
0.5700000524520874,4.852050304412842,8.839950561523438,-0.07961250096559525,-0.3422375023365021,-0.03863750025629997
0.742050051689148,4.546050071716309,8.878050804138184,-0.13282500207424164,-0.27211248874664307,-0.0015124999918043613
0.7900500297546387,4.254000186920166,8.962050437927246,-0.12319999933242798,-0.17943750321865082,0.018699999898672104
1.2280501127243042,4.408950328826904,8.794050216674805,-0.006187499966472387,-0.09542500227689743,0.017737500369548798
1.2310500144958496,4.62000036239624,8.578950881958008,0.10986249893903732,-0.11027500033378601,-0.01746249943971634
0.9270000457763672,4.474050045013428,8.406000137329102,0.13653749227523804,-0.1859000027179718,-0.04193750023841858
0.5580000281333923,4.471950054168701,8.569050788879395,0.059812501072883606,-0.23058749735355377,-0.037675000727176666
0.6250500082969666,4.4569501876831055,9.010050773620605,0.007699999958276749,-0.2858625054359436,-0.01209999993443489
0.8740500211715698,4.4070000648498535,9.33495044708252,0.04606249928474426,-0.33701249957084656,-0.022687500342726707
1.1850000619888306,4.495950222015381,9.133950233459473,0.1289750039577484,-0.33797499537467957,-0.05898749828338623
1.2190500497817993,4.5960001945495605,8.593050003051758,0.15138749778270721,-0.3305499851703644,-0.07809999585151672
1.1779500246047974,4.6459503173828125,8.275050163269043,0.08428750187158585,-0.3581874966621399,-0.06737499684095383
1.237950086593628,4.575000286102295,8.284049987792969,0.0056374999694526196,-0.39448750019073486,-0.06104999780654907
1.434000015258789,4.522050380706787,8.20305061340332,-0.04235000163316727,-0.44343748688697815,-0.07383749634027481
1.4700000286102295,4.543050289154053,7.947000503540039,-0.11041250079870224,-0.3572250008583069,-0.06737499684095383
1.738050103187561,4.426050186157227,8.598000526428223,-0.12099999934434891,-0.23691250383853912,-0.057887498289346695
2.16195011138916,4.900050163269043,9.31605052947998,-0.13488750159740448,0.042899999767541885,-0.07590000331401825
1.7650500535964966,4.9170002937316895,9.223050117492676,-0.11261250078678131,0.11316250264644623,-0.1046374961733818
1.1680500507354736,4.246950149536133,8.821050643920898,-0.07961250096559525,0.10257499665021896,-0.07699999958276749
0.8500500321388245,4.108050346374512,8.754000663757324,-0.1274625062942505,0.20047499239444733,0.006049999967217445
0.9270000457763672,4.354050159454346,8.631000518798828,-0.15729999542236328,0.24406249821186066,0.08373750001192093
1.1470500230789185,4.4670000076293945,8.526000022888184,-0.1200374960899353,0.14506250619888306,0.11769999563694
1.4700000286102295,4.468950271606445,8.506950378417969,-0.06998749822378159,0.0812624990940094,0.11247500032186508
1.3480501174926758,4.4070000648498535,8.610000610351562,-0.06462500244379044,0.08758749812841415,0.06668750196695328
1.2000000476837158,4.2970499992370605,8.574000358581543,-0.05719999969005585,0.0471624992787838,0.037950001657009125
1.1010000705718994,4.266000270843506,8.779950141906738,0.02474999986588955,0.21848750114440918,-0.05678749829530716
0.8190000653266907,4.4599504470825195,9.223050117492676,0.0002749999985098839,-0.14327499270439148,-0.014162499457597733
1.3579500913619995,4.503000259399414,9.28695011138916,0.027912499383091927,-0.09968750178813934,0.08043749630451202
1.5079500675201416,4.372950077056885,9.02400016784668,0.09597499668598175,0.023787500336766243,0.0943249985575676
1.6230000257492065,4.294050216674805,8.530950546264648,0.16307500004768372,0.19511249661445618,0.06984999775886536
1.2829500436782837,4.371000289916992,8.50200080871582,0.13653749227523804,0.18232500553131104,-0.0015124999918043613
0.9859500527381897,4.519050121307373,8.204999923706055,0.050324998795986176,0.17489999532699585,-0.006737499963492155
0.9960000514984131,4.522050380706787,8.148000717163086,-0.05609999969601631,0.1046374961733818,0.02199999988079071
1.0420500040054321,4.383000373840332,8.337000846862793,-0.12430000305175781,0.12278749793767929,0.05073750019073486
1.2619500160217285,4.414050102233887,8.602950096130371,-0.11151249706745148,0.13337500393390656,0.07301250100135803
1.3099501132965088,4.420950412750244,8.7610502243042,-0.0625625029206276,0.11426249891519547,0.060224998742341995
1.221000075340271,4.408950328826904,8.866050720214844,-0.005087499972432852,-0.01979999989271164,0.01347499992698431
1.1610000133514404,4.427999973297119,9.04995059967041,0.014162499457597733,-0.08689999580383301,-0.037675000727176666
1.1370000839233398,4.294050216674805,9.082050323486328,0.011962499469518661,-0.017737500369548798,-0.040837500244379044
1.1400001049041748,4.3060503005981445,8.835000038146973,0.0013749999925494194,0.09088750183582306,-0.040837500244379044
1.1710500717163086,4.369050025939941,8.797050476074219,0.0013749999925494194,0.12168750166893005,-0.03437500074505806
1.01295006275177,4.414050102233887,8.880000114440918,0.048124998807907104,0.05898749828338623,-0.03863750025629997
0.8809500336647034,4.390050411224365,8.719950675964355,0.09184999763965607,-0.0411125011742115,-0.028049999848008156
0.9120000600814819,4.342050075531006,8.536050796508789,0.06943749636411667,-0.10491249710321426,0.0006874999962747097
1.0489500761032104,4.44795036315918,8.48805046081543,0.025849999859929085,-0.12306249886751175,0.026262499392032623
1.3189500570297241,4.600950241088867,8.619000434875488,-0.017875000834465027,-0.11247500032186508,0.01979999989271164
1.2520500421524048,4.495950222015381,8.62695026397705,-0.030662499368190765,-0.030524998903274536,-0.004674999974668026
1.0890001058578491,4.438050270080566,8.730000495910645,-0.03478749841451645,0.010999999940395355,0.0038499999791383743
1.1610000133514404,4.41195011138916,8.782050132751465,-0.017875000834465027,-0.0017874999903142452,0.018699999898672104
1.2739500999450684,4.384950160980225,8.746050834655762,0.002337499987334013,-0.030524998903274536,-0.0015124999918043613
1.2739500999450684,4.464000225067139,8.16195011138916,-0.0019249999895691872,-0.06984999775886536,-0.01746249943971634
1.2570000886917114,4.394999980926514,8.682000160217285,-0.035887498408555984,0.03437500074505806,0.008112499490380287
1.492050051689148,4.62000036239624,9.445050239562988,-0.07961250096559525,0.219587504863739,0.0006874999962747097
